nome;frequencia;no_casos
FUSCOLIM;1;1
FUSO;1;1
FUSQUINI;1;1
FUSS;1;1
FUSSINGER;1;1
FUSTADO;1;1
FUSTER;1;1
FUTORANI;1;1
FUTRITSKI;1;1
FUVENCIA;1;1
FUVERO;1;1
FUYMOTO;1;1
FUZARI;1;1
FUZARO;1;1
FUZER;1;1
FUZETI;1;1
FUZETO;1;1
FUZZO;1;1
GABALON;1;1
GABARGO;1;1
GABBIATTI;1;1
GABIATTI;1;1
GABILAN;1;1
GABLIELA;1;1
GABO;1;1
GABORIN;1;1
GABRI;1;1
GABRICH;1;1
GABRIELI;1;1
GABRIELLA;1;1
GABRIL;1;1
GABURIM;1;1
GACHET;1;1
GACHIDO;1;1
GADA;1;1
GADANHO;1;1
GADANSKI;1;1
GADE;1;1
GADENZ;1;1
GADINA;1;1
GADONI;1;1
GADONSKI;1;1
GAEJOLI;1;1
GAELI;1;1
GAGANCCI;1;1
GAGLIANONE;1;1
GAGLIANONI;1;1
GAGLIARDO;1;1
GAGLIOTTA;1;1
GAGONSKI;1;1
GAIARSA;1;1
GAIDO;1;1
GAIDZINSKI;1;1
GAIEVSKI;1;1
GAIGHER;1;1
GAINETE;1;1
GAINO;1;1
GAIOLA;1;1
GAIOSKI;1;1
GAIOSO;1;1
GAIOTTI;1;1
GAIOTTO;1;1
GAIS;1;1
GAISLER;1;1
GAITA;1;1
GAITI;1;1
GAJARDO;1;1
GAJARDONI;1;1
GAJNG;1;1
GAKAY;1;1
GAKIYA;1;1
GALA;1;1
GALAM;1;1
GALAMBAS;1;1
GALAN;1;1
GALANTI;1;1
GALANTIER;1;1
GALARANE;1;1
GALARCA;1;1
GALAS;1;1
GALASOSSI;1;1
GALASSE;1;1
GALAVERNA;1;1
GALAXE;1;1
GALAZZO;1;1
GALBALDE;1;1
GALBATTO;1;1
GALBERTO;1;1
GALBIATE;1;1
GALBINA;1;1
GALDEIA;1;1
GALDENCIO;1;1
GALDEZ;1;1
GALDIANO;1;1
GALDIM;1;1
GALDINHO;1;1
GALDUZZI;1;1
GALE;1;1
GALEGARI;1;1
GALEMBECH;1;1
GALENDE;1;1
GALESI;1;1
GALESKI;1;1
GALETA;1;1
GALETIERI;1;1
GALETTI;1;1
GALETTO;1;1
GALHACO;1;1
GALHEIRO;1;1
GALHOTA;1;1
GALHOTE;1;1
GALIAMBISK;1;1
GALIASSI;1;1
GALICHIO;1;1
GALIMBERTI;1;1
GALINARI;1;1
GALINSKI;1;1
GALIO;1;1
GALIOTTI;1;1
GALIOTTO;1;1
GALIRY;1;1
GALIS;1;1
GALISA;1;1
GALISTEU;1;1
GALITO;1;1
GALLACHO;1;1
GALLANO;1;1
GALLARDO;1;1
GALLE;1;1
GALLERA;1;1
GALLERONI;1;1
GALLETA;1;1
GALLETTA;1;1
GALLETTI;1;1
GALLIANGO;1;1
GALLIANI;1;1
GALLIERA;1;1
GALLIGANI;1;1
GALLINA;1;1
GALLINARI;1;1
GALLINDO;1;1
GALLIPI;1;1
GALLIZIO;1;1
GALLONY;1;1
GALLOS;1;1
GALLOTTI;1;1
GALON;1;1
GALONE;1;1
GALONETE;1;1
GALONETTI;1;1
GALONI;1;1
GALUCCI;1;1
GALUCIO;1;1
GALVA;1;1
GALVANO;1;1
GALVAP;1;1
GALZERANI;1;1
GALZIN;1;1
GAMARRA;1;1
GAMBAGORGE;1;1
GAMBALONGA;1;1
GAMBARA;1;1
GAMBARDELLA;1;1
GAMBARINE;1;1
GAMBARO;1;1
GAMBAROTO;1;1
GAMBAROTTO;1;1
GAMBATO;1;1
GAMBETTA;1;1
GAMBI;1;1
GAMBONI;1;1
GAMBOTI;1;1
GAMELEIRA;1;1
GAMELLA;1;1
GAMERO;1;1
GAMES;1;1
GAMETA;1;1
GAMITON;1;1
GAMMERDINGER;1;1
GAMON;1;1
GANAN;1;1
GANASSA;1;1
GANASSINI;1;1
GANDARA;1;1
GANDELMAN;1;1
GANDI;1;1
GANDILIO;1;1
GANDINE;1;1
GANDOLFE;1;1
GANDOR;1;1
GANDORIM;1;1
GANG;1;1
GANHO;1;1
GANI;1;1
GANIEL;1;1
GANIN;1;1
GANOTTI;1;1
GANTLO;1;1
GANZ;1;1
GANZAROLLI;1;1
GANZER;1;1
GANZERLA;1;1
GARAFALLO;1;1
GARAFFA;1;1
GARAJAU;1;1
GARAVELLA;1;1
GARBAUSKAS;1;1
GARBE;1;1
GARBERO;1;1
GARBETT;1;1
GARBI;1;1
GARBIATTI;1;1
GARBINATO;1;1
GARBOCCI;1;1
GARBOSSA;1;1
GARBULIO;1;1
GARBUS;1;1
GARCAO;1;1
GARCEL;1;1
GARCETI;1;1
GARCHET;1;1
GARCIAMARTIN;1;1
GARCIAZ;1;1
GARCILIANO;1;1
GARDELLI;1;1
GARDI;1;1
GARDILINA;1;1
GARDIM;1;1
GARDIN;1;1
GARDINAL;1;1
GARDINALLI;1;1
GARDINO;1;1
GARELO;1;1
GAREY;1;1
GARGHETTI;1;1
GARGIULLI;1;1
GARGUS;1;1
GARIBA;1;1
GARIBES;1;1
GARIBOTI;1;1
GARIERI;1;1
GARLIERS;1;1
GARMIER;1;1
GARMUNCIA;1;1
GARNIERI;1;1
GAROFA;1;1
GAROFELA;1;1
GARONE;1;1
GAROTTI;1;1
GARRA;1;1
GARRAFA;1;1
GARRE;1;1
GARRETO;1;1
GARRILHA;1;1
GARROUX;1;1
GARSKE;1;1
GARSON;1;1
GARSTKA;1;1
GARTZ;1;1
GARUS;1;1
GARUTTI;1;1
GARUZZI;1;1
GARVAO;1;1
GARZONI;1;1
GASARO;1;1
GASATO;1;1
GASBARRE;1;1
GASCAO;1;1
GASCO;1;1
GASIM;1;1
GASIOROWSKI;1;1
GASLIN;1;1
GASNIAR;1;1
GASOLA;1;1
GASPARELLI;1;1
GASPARELO;1;1
GASPARETO;1;1
GASPARO;1;1
GASPAROTO;1;1
GASPAROTTO;1;1
GASPARY;1;1
GASPECHAK;1;1
GASPER;1;1
GASPERINI;1;1
GASPERONI;1;1
GASQUE;1;1
GASSE;1;1
GASSEM;1;1
GASSUL;1;1
GASTAL;1;1
GASTALDELO;1;1
GASTALDON;1;1
GASTAO;1;1
GASTARI;1;1
GASTARTELLO;1;1
GASTON;1;1
GATAO;1;1
GATE;1;1
GATELLE;1;1
GATIS;1;1
GATO;1;1
GATTAI;1;1
GATTERMANN;1;1
GATTINONI;1;1
GAUDARD;1;1
GAUDIO;1;1
GAUDIO];1;1
GAUGER;1;1
GAUGLITZ;1;1
GAUI;1;1
GAUMITZ;1;1
GAUNAS;1;1
GAUSAN;1;1
GAUTE;1;1
GAUVAO;1;1
GAVASSI;1;1
GAVELAN;1;1
GAVENHO;1;1
GAVENIATTI;1;1
GAVER;1;1
GAVERI;1;1
GAVIAO;1;1
GAVINESKI;1;1
GAVINHA;1;1
GAVIO;1;1
GAVIRAGHI;1;1
GAVLETA;1;1
GAVLOSKI;1;1
GAVONSKI;1;1
GAVRILOV;1;1
GAY;1;1
GAYAER;1;1
GAYAO;1;1
GAZANATO;1;1
GAZDA;1;1
GAZEAU;1;1
GAZETO;1;1
GAZETTA;1;1
GAZITO;1;1
GAZOL;1;1
GAZOLI;1;1
GAZOTO;1;1
GAZZETTI;1;1
GAZZIERO;1;1
GAZZINEU;1;1
GAZZO;1;1
GAZZOLA;1;1
GAZZONI;1;1
GAZZULLA;1;1
GE;1;1
GEACOPELLO;1;1
GEADA;1;1
GEBEL;1;1
GEBER;1;1
GEBIN;1;1
GEBINSKI;1;1
GEBRAN;1;1
GEBRIM;1;1
GECHELIM;1;1
GECKO;1;1
GEDE;1;1
GEDZEVICIUS;1;1
GEGESHY;1;1
GEHLING;1;1
GEHRES;1;1
GEIER;1;1
GEISS;1;1
GEISSLER;1;1
GEJA;1;1
GELAIN;1;1
GELEILETE;1;1
GELEZOGLO;1;1
GELHO;1;1
GELI;1;1
GELIET;1;1
GELIO;1;1
GELLACICE;1;1
GELLNER;1;1
GELTRUDES;1;1
GEMA;1;1
GEMELGA;1;1
GEMILGO;1;1
GEMINIANI;1;1
GEMPKA;1;1
GENARE;1;1
GENARIO;1;1
GENAURO;1;1
GENDA;1;1
GENEBRA;1;1
GENELICIO;1;1
GENERALI;1;1
GENERATTI;1;1
GENERATTO;1;1
GENERESI;1;1
GENERIA;1;1
GENERO;1;1
GENEROZA;1;1
GENESA;1;1
GENESIA;1;1
GENEVELI;1;1
GENEZELIA;1;1
GENEZINI;1;1
GENI;1;1
GENICELI;1;1
GENICOLO;1;1
GENIM;1;1
GENIO;1;1
GENITOR;1;1
GENITORA;1;1
GENITORE;1;1
GENNMARINARIO;1;1
GENOEPHA;1;1
GENOS;1;1
GENOVAY;1;1
GENOVE;1;1
GENTILI;1;1
GENU+NO;1;1
GENUARIO;1;1
GENUTIS;1;1
GENY;1;1
GENZ;1;1
GEOCORDIA;1;1
GEOFFROY;1;1
GEOIA;1;1
GEORGE;1;1
GEORGEN;1;1
GEORGETI;1;1
GEORGO;1;1
GERADE;1;1
GERAES;1;1
GERAIDINE;1;1
GERAISSATE;1;1
GERALDELI;1;1
GERALDELLI;1;1
GERALDIN;1;1
GERALDINO;1;1
GERALDIS;1;1
GERARD;1;1
GERBASI;1;1
GERBATIM;1;1
GERBE;1;1
GERBELLI;1;1
GERBER;1;1
GERBINA;1;1
GERBIS;1;1
GERCAL;1;1
GERELLI;1;1
GERENTE;1;1
GERGER;1;1
GERHEIM;1;1
GERIBELI;1;1
GERIGIOLI;1;1
GERIM;1;1
GERIN;1;1
GERING;1;1
GERIS;1;1
GERMANE;1;1
GERMANI;1;1
GERMINARI;1;1
GERMINIANO;1;1
GEROLAMY;1;1
GEROLDO;1;1
GEROLIMICK;1;1
GEROLINO;1;1
GEROLOMETO;1;1
GEROLOMO;1;1
GEROMIN;1;1
GERONDE;1;1
GERONDO;1;1
GERONYMO;1;1
GEROSA;1;1
GEROTTO;1;1
GERPE;1;1
GERREIRO;1;1
GERSTNER;1;1
GERSZURIK;1;1
GERTEMIAS;1;1
GERTRURDES;1;1
GERTUDES;1;1
GERVÂ¦SIO;1;1
GERVASCO;1;1
GERVASI;1;1
GERVILLA;1;1
GERVONE;1;1
GERYTCH;1;1
GESCHONKE;1;1
GESEUMA;1;1
GESSO;1;1
GESSOAN;1;1
GESSOLI;1;1
GESSOLO;1;1
GETENS;1;1
GETIRANA;1;1
GEUS;1;1
GEUSTI;1;1
GEVARD;1;1
GEVEMIC;1;1
GEVIESKI;1;1
GEVIGE;1;1
GEVINSKI;1;1
GEVT;1;1
GEVU;1;1
GEWEHR;1;1
GEYER;1;1
GEZ;1;1
GHANCOSCI;1;1
GHARIB;1;1
GHEDINI;1;1
GHELFI;1;1
GHESLERI;1;1
GHEZZI;1;1
GHIL;1;1
GHINIVI;1;1
GHIOTTO;1;1
GHIRALDELI;1;1
GHIRALDELLI;1;1
GHIRANDI;1;1
GHIRARDELLI;1;1
GHISLENI;1;1
GHISLERI;1;1
GHIZONI;1;1
GHIZZI;1;1
GHIZZO;1;1
GHORAYEB;1;1
GHOSN;1;1
GIABALDO;1;1
GIABONI;1;1
GIACCAGLINI;1;1
GIACHETTA;1;1
GIACHINI;1;1
GIACOLA;1;1
GIACOMELI;1;1
GIACOMETI;1;1
GIACOMINO;1;1
GIACOMUCCI;1;1
GIACONELLO;1;1
GIACONTO;1;1
GIACULI;1;1
GIAFFREDO;1;1
GIAGOPOULOU;1;1
GIALDELLI;1;1
GIAMARINI;1;1
GIAMBELLI;1;1
GIAMPIETRO;1;1
GIANASI;1;1
GIANCOLI;1;1
GIANELLI;1;1
GIANESI;1;1
GIANEZZI;1;1
GIANGRANDE;1;1
GIANGROSSI;1;1
GIANI;1;1
GIANICINI;1;1
GIANNACCINI;1;1
GIANNETTI;1;1
GIANNONI;1;1
GIANNOTTI;1;1
GIANONI;1;1
GIAO;1;1
GIAQUINTA;1;1
GIAQUINTO;1;1
GIARANTE;1;1
GIARDINA;1;1
GIARDINI;1;1
GIARDULLI;1;1
GIARETTA;1;1
GIARI;1;1
GIAROLA;1;1
GIAROLLA;1;1
GIATI;1;1
GIBBON;1;1
GIBELLATO;1;1
GIDARO;1;1
GIDO;1;1
GIDRA;1;1
GIDZINSKI;1;1
GIEBELUKA;1;1
GIEHL;1;1
GIELAND;1;1
GIERLINGER;1;1
GIESE;1;1
GIFFONE;1;1
GIGANTE;1;1
GIGE;1;1
GIGIOLI;1;1
GIGLI;1;1
GIGLIOTTI;1;1
GIGO;1;1
GILA;1;1
GILARDINO;1;1
GILBERTO;1;1
GILBIM;1;1
GILHISNKI;1;1
GILIET;1;1
GILIOLI;1;1
GILL;1;1
GILLES;1;1
GIMA;1;1
GIMARAES;1;1
GIMES;1;1
GINA;1;1
GINATO;1;1
GINDO;1;1
GINDRO;1;1
GINELLI;1;1
GINESI;1;1
GINGER;1;1
GINGUERRA;1;1
GINI;1;1
GINO;1;1
GINOTTO;1;1
GINPATO;1;1
GINTER;1;1
GINUINA;1;1
GIO;1;1
GIOIELLI;1;1
GIOLA;1;1
GIOLLO;1;1
GIONGO;1;1
GIONI;1;1
GIONINI;1;1
GIORDANE;1;1
GIORDANI;1;1
GIORGELE;1;1
GIORGETI;1;1
GIORGIN;1;1
GIORI;1;1
GIORNI;1;1
GIORNO;1;1
GIOTTO;1;1
GIOVANAZ;1;1
GIOVANETI;1;1
GIOVANI;1;1
GIOVANNINI;1;1
GIRAL;1;1
GIRALDELLI;1;1
GIRALDES;1;1
GIRALDO;1;1
GIRARD;1;1
GIRARDINI;1;1
GIRASOLI;1;1
GIRIBOLA;1;1
GIRIMONTE;1;1
GIRIO;1;1
GIRONDA;1;1
GIRONDI;1;1
GIRONI;1;1
GIROTO;1;1
GIROTTO;1;1
GISMENE;1;1
GISSI;1;1
GITELMAN;1;1
GITIRANA;1;1
GIUGLIOLI;1;1
GIULIANI;1;1
GIULIANO;1;1
GIULIO;1;1
GIUNTI;1;1
GIUPATO;1;1
GIUPI;1;1
GIUSEPPINA;1;1
GIUSSANI;1;1
GIUSTO;1;1
GIVANOITE;1;1
GIVIGIL;1;1
GIZA;1;1
GIZZI;1;1
GLACIANE;1;1
GLANIAN;1;1
GLASER;1;1
GLASSAS;1;1
GLAUGUER;1;1
GLAVLOSKI;1;1
GLEDEN;1;1
GLEIN;1;1
GLENADEL;1;1
GLICERIA;1;1
GLICERIO;1;1
GLICHINSKI;1;1
GLIKSBERG;1;1
GLILDES;1;1
GLIMN;1;1
GLINSKI;1;1
GLIQUET;1;1
GLITZ;1;1
GLOBER;1;1
GLOBES;1;1
GLOGOVCHAN;1;1
GLORIANO;1;1
GLOWCZYNSKI;1;1
GLVAO;1;1
GMACK;1;1
GMES;1;1
GNAGEFFE;1;1
GNAN;1;1
GNASPINI;1;1
GNECCO;1;1
GNILARDI;1;1
GNOCHI;1;1
GO;1;1
GOBA;1;1
GOBATTO;1;1
GOBE;1;1
GOBIRA;1;1
GOBNES;1;1
GOBO;1;1
GOCAL;1;1
GODE;1;1
GODENCIO;1;1
GODESMANN;1;1
GODINE;1;1
GODINI;1;1
GODO;1;1
GODOES;1;1
GODOLPHIN;1;1
GODOT;1;1
GODOX;1;1
GOEBEL;1;1
GOEDEL;1;1
GOEDERT;1;1
GOERING;1;1
GOETHENAUER;1;1
GOETZ;1;1
GOETZE;1;1
GOFERT;1;1
GOGARTEN;1;1
GOGETA;1;1
GOGLI;1;1
GOGOI;1;1
GOGONI;1;1
GOHCALVES;1;1
GOIA;1;1
GOIABEIRA;1;1
GOIGHER;1;1
GOIOLA;1;1
GOIVADO;1;1
GOIVINO;1;1
GOIZ;1;1
GOLAN;1;1
GOLANDA;1;1
GOLARES;1;1
GOLCALVES;1;1
GOLD;1;1
GOLDAMMER;1;1
GOLDEMAN;1;1
GOLDSTEIN;1;1
GOLDWASSER;1;1
GOLDZWEIG;1;1
GOLFETO;1;1
GOLFETTI;1;1
GOLGHER;1;1
GOLIAS;1;1
GOLIM;1;1
GOLIMBIEVSKI;1;1
GOLINI;1;1
GOLKE;1;1
GOLL;1;1
GOLLA;1;1
GOLLUB;1;1
GOLO;1;1
GOLOBOROTKO;1;1
GOLOCHO;1;1
GOLOMBIWSKI;1;1
GOLSLORFF;1;1
GOLTARA;1;1
GOLVANI;1;1
GOMA;1;1
GOMBKOTO;1;1
GOMBOEFF;1;1
GOMCALVES;1;1
GOME;1;1
GOMESCARDOSO;1;1
GOMESQ;1;1
GOMIERO;1;1
GOMINHO;1;1
GON;1;1
GON+ALEZ;1;1
GONÂ¦ALO;1;1
GONÂ¦ALVERS;1;1
GONÂ¦LAVES;1;1
GONAS;1;1
GONCA;1;1
GONCALLES;1;1
GONCALV;1;1
GONCALVEZ;1;1
GONCAVES;1;1
GONCHOROSKI;1;1
GONCIOROSKI;1;1
GONCO;1;1
GONDAKI;1;1
GONDIAR;1;1
GONDIN;1;1
GONDINE;1;1
GONDINHO;1;1
GONDO;1;1
GONELA;1;1
GONELLI;1;1
GONGORA;1;1
GONIZIA;1;1
GONNELLI;1;1
GONORINY;1;1
GONSALA;1;1
GONSALEZ;1;1
GONSALO;1;1
GONSARVES;1;1
GONTARSKI;1;1
GONTZOS;1;1
GONUS;1;1
GONZAM;1;1
GONZATTO;1;1
GONZOTTO;1;1
GOPFERT;1;1
GORAL;1;1
GORCEZ;1;1
GORDIANO;1;1
GORDILHO;1;1
GORDON;1;1
GORES;1;1
GOREZ;1;1
GORGATTI;1;1
GORGEN;1;1
GORGITA;1;1
GORGUETI;1;1
GORI;1;1
GORIN;1;1
GORNCALVES;1;1
GORNE;1;1
GORNER;1;1
GORNI;1;1
GOROMARU;1;1
GORT;1;1
GORUNGA;1;1
GOSENDE;1;1
GOSENHEIMER;1;1
GOSHIKEM;1;1
GOSICK;1;1
GOSLAR;1;1
GOSMATE;1;1
GOSSLER;1;1
GOSSO;1;1
GOTE;1;1
GOTERA;1;1
GOTHARD;1;1
GOTHISCHALK;1;1
GOTLIEB;1;1
GOTTA;1;1
GOTTFRIELD;1;1
GOTTLIEB;1;1
GOTTSCHILD;1;1
GOUCALES;1;1
GOUCARD;1;1
GOUCHSTEJN;1;1
GOUDENE;1;1
GOUDINHO;1;1
GOULAO;1;1
GOULD;1;1
GOUTIER;1;1
GOUVEIRA;1;1
GOVATZKI;1;1
GOZANGA;1;1
GOZENDO;1;1
GOZZE;1;1
GOZZER;1;1
GOZZO;1;1
GRA#A;1;1
GRABER;1;1
GRABIAS;1;1
GRABOWSKI;1;1
GRACATO;1;1
GRACEL;1;1
GRACHESKI;1;1
GRACHTEN;1;1
GRACHTM;1;1
GRACI;1;1
GRACIANE;1;1
GRACIANI;1;1
GRACIAS;1;1
GRACIEIS;1;1
GRACIERO;1;1
GRACIETTE;1;1
GRACINO;1;1
GRACIOLE;1;1
GRACIOLLA;1;1
GRACIOSO;1;1
GRACKIK;1;1
GRACO;1;1
GRADE;1;1
GRADES;1;1
GRADIER;1;1
GRAEBER;1;1
GRAEFF;1;1
GRAEL;1;1
GRAFANASSI;1;1
GRAHL;1;1
GRAICHEN;1;1
GRAIN;1;1
GRALALSKI;1;1
GRALNER;1;1
GRAM;1;1
GRAMIERI;1;1
GRAMINHA;1;1
GRAMINHO;1;1
GRAMOSA;1;1
GRAMZA;1;1
GRANATYR;1;1
GRANCAS;1;1
GRANCIEIRO;1;1
GRANDA;1;1
GRANDAO;1;1
GRANDCHAMP;1;1
GRANDEL;1;1
GRANDENCIA;1;1
GRANDINETTE;1;1
GRANDIZOLLI;1;1
GRANDULFO;1;1
GRANELLA;1;1
GRANER;1;1
GRANGE;1;1
GRANGEIRA;1;1
GRANIERI;1;1
GRANITO;1;1
GRANKE;1;1
GRANO;1;1
GRANS;1;1
GRANZIERI;1;1
GRANZOTTE;1;1
GRAPEIA;1;1
GRAPIUNA;1;1
GRAS;1;1
GRASEL;1;1
GRASER;1;1
GRASILINA;1;1
GRASSANO;1;1
GRASSEL;1;1
GRASSESCHI;1;1
GRASSON;1;1
GRASSOTTI;1;1
GRATAO;1;1
GRATIERE;1;1
GRATIERI;1;1
GRATIVOL;1;1
GRAUMANN;1;1
GRAUPE;1;1
GRAUPNER;1;1
GRAVANICH;1;1
GRAVATO;1;1
GRAVEL;1;1
GRAVENA;1;1
GRAVES;1;1
GRAVI;1;1
GRAVINEZ;1;1
GRAVINO;1;1
GRAVIOLI;1;1
GRAZIANI;1;1
GRAZIANO;1;1
GRAZILIN;1;1
GRAZINOLLI;1;1
GRAZIOSO;1;1
GRAZOWKI;1;1
GREATI;1;1
GRECCA;1;1
GRECCHI;1;1
GRECH;1;1
GRECHERT;1;1
GREENFIELD;1;1
GREFF;1;1
GREFFIM;1;1
GREGATE;1;1
GREGOL;1;1
GREGOLATE;1;1
GREGOLDO;1;1
GREGOLIN;1;1
GREGORI;1;1
GREGORIN;1;1
GREGORION;1;1
GREGORUTTI;1;1
GREGUE;1;1
GREGUI;1;1
GREIJAL;1;1
GREIJO;1;1
GREIN;1;1
GREJAMINI;1;1
GREK;1;1
GRELLA;1;1
GRELLET;1;1
GREMIS;1;1
GRESLER;1;1
GRESSONI;1;1
GREVELINK;1;1
GREVIZISKI;1;1
GREYN;1;1
GRIBEL;1;1
GRIBNER;1;1
GRIBOSI;1;1
GRICER;1;1
GRIEBELER;1;1
GRIECO;1;1
GRIESANG;1;1
GRIESBACK;1;1
GRIESDACH;1;1
GRIFFALDI;1;1
GRIFFE;1;1
GRIGA;1;1
GRIGARAVICIENE;1;1
GRIGGIO;1;1
GRIGNET;1;1
GRIGNOLI;1;1
GRIGOLATI;1;1
GRIGOLE;1;1
GRIGOLETE;1;1
GRIGOLETTO;1;1
GRIGOLI;1;1
GRIGOLO;1;1
GRIGORI;1;1
GRILLI;1;1
GRIMALDE;1;1
GRIMBERG;1;1
GRINBERG;1;1
GRINER;1;1
GRINEVALD;1;1
GRINIVALD;1;1
GRINSZTEIN;1;1
GRIPP;1;1
GRISAFIS;1;1
GRISELIM;1;1
GRISOSTIMO;1;1
GRITZIBACH;1;1
GRIVICICH;1;1
GRIVOT;1;1
GRIZ;1;1
GRO;1;1
GROBA;1;1
GROCHEVICZ;1;1
GROHMANN;1;1
GROLLI;1;1
GRONDEK;1;1
GROPPI;1;1
GROSSELI;1;1
GROSSELLI;1;1
GROSSKREUTZ;1;1
GROSSMANN;1;1
GROTA;1;1
GROTERA;1;1
GROTES;1;1
GROTI;1;1
GROTTI;1;1
GROVE;1;1
GROXKO;1;1
GRUAS;1;1
GRUBER;1;1
GRUDEN;1;1
GRUEN;1;1
GRULI;1;1
GRULLI;1;1
GRUND;1;1
GRUNER;1;1
GRUNEVALT;1;1
GRUPP;1;1
GRUSS;1;1
GRUSSI;1;1
GRUTTOLA;1;1
GRUTZMACHER;1;1
GRYNSZTEJN;1;1
GUABIRABA;1;1
GUADAGNOMO;1;1
GUADALIX;1;1
GUADANHIN;1;1
GUADANHOLI;1;1
GUADARD;1;1
GUADROS;1;1
GUAGLIANNI;1;1
GUAGLIANONE;1;1
GUAGLIO;1;1
GUAIATI;1;1
GUAIBA;1;1
GUAITOLINI;1;1
GUAJA;1;1
GUALANDI;1;1
GUALASSI;1;1
GUALBERTA;1;1
GUALDA;1;1
GUALDESI;1;1
GUALDEZI;1;1
GUALHARDO;1;1
GUALTER;1;1
GUAMAN;1;1
GUAPYASSU;1;1
GUARALDO;1;1
GUARANHA;1;1
GUARANI;1;1
GUARANY;1;1
GUARATO;1;1
GUARDABASSI;1;1
GUARDATTI;1;1
GUARDIANA;1;1
GUAREZEMIN;1;1
GUARIENTE;1;1
GUARILHA;1;1
GUARINAN;1;1
GUARINO;1;1
GUARISE;1;1
GUARISI;1;1
GUARISSO;1;1
GUARNELLI;1;1
GUARNERI;1;1
GUARNIDO;1;1
GUARNIER;1;1
GUARRIERO;1;1
GUASCO;1;1
GUASI;1;1
GUASTALLI;1;1
GUASTI;1;1
GUATIMOSIM;1;1
GUAYANAZ;1;1
GUAZZELLI;1;1
GUAZZI;1;1
GUBEISSI;1;1
GUCKART;1;1
GUDER;1;1
GUDERMANN;1;1
GUDI;1;1
GUDIN;1;1
GUDOLIM;1;1
GUDRELLI;1;1
GUEBEL;1;1
GUEDELGA;1;1
GUEDER;1;1
GUEDERT;1;1
GUEDIM;1;1
GUEDIN;1;1
GUEDIS;1;1
GUEDO;1;1
GUEIRES;1;1
GUEIROGA;1;1
GUEIROS;1;1
GUELBEK;1;1
GUELBER;1;1
GUELL;1;1
GUELLA;1;1
GUEMBARSKI;1;1
GUENEM;1;1
GUENGA;1;1
GUENIAT;1;1
GUENTA;1;1
GUENZE;1;1
GUERA;1;1
GUERATO;1;1
GUERCIO;1;1
GUERGOLETO;1;1
GUERIA;1;1
GUERINA;1;1
GUERING;1;1
GUERINI;1;1
GUERIS;1;1
GUERISE;1;1
GUERLACH;1;1
GUERMANDI;1;1
GUERNERA;1;1
GUERO;1;1
GUEROBINA;1;1
GUERRANNIIC;1;1
GUERRERI;1;1
GUERSONI;1;1
GUESCI;1;1
GUESSO;1;1
GUETE;1;1
GUETO;1;1
GUETTEN;1;1
GUFF;1;1
GUGLIELMI;1;1
GUGLIEMO;1;1
GUGONI;1;1
GUHL;1;1
GUI;1;1
GUIAO;1;1
GUIARI;1;1
GUIBES;1;1
GUIBO;1;1
GUICI;1;1
GUIDAO;1;1
GUIDES;1;1
GUIDETTI;1;1
GUIDIN;1;1
GUIDIS;1;1
GUIDON;1;1
GUIDONE;1;1
GUIDONI;1;1
GUIDOTE;1;1
GUIDOTTI;1;1
GUIDUCCI;1;1
GUIDUGLI;1;1
GUIGLIELMIN;1;1
GUIGUER;1;1
GUIJE;1;1
GUIL;1;1
GUILANDA;1;1
GUILAR;1;1
GUILARDUCCI;1;1
GUILHEN;1;1
GUILHERMETTI;1;1
GUILHERMINDA;1;1
GUILHERMON;1;1
GUILHIO;1;1
GUILI;1;1
GUILLAND;1;1
GUILMO;1;1
GUIMARA;1;1
GUIMARPES;1;1
GUIMELLA;1;1
GUIMENES;1;1
GUIMUZI;1;1
GUINANTE;1;1
GUINATO;1;1
GUINATTI;1;1
GUINDASTE;1;1
GUINE;1;1
GUINESI;1;1
GUINHO;1;1
GUINODY;1;1
GUINSANI;1;1
GUIOMARINO;1;1
GUIOTOKO;1;1
GUIOTTI;1;1
GUIPONI;1;1
GUIRADO;1;1
GUIRIOLO;1;1
GUIRRO;1;1
GUISSO;1;1
GUITARRARI;1;1
GUITIERREZ;1;1
GUIZE;1;1
GUIZELINE;1;1
GUIZELINI;1;1
GUIZINI;1;1
GUIZZARDI;1;1
GUIZZE;1;1
GUIZZONI;1;1
GULES;1;1
GULHERME;1;1
GULHERMON;1;1
GULIAS;1;1
GULINELLI;1;1
GULLI;1;1
GULLICH;1;1
GULLO;1;1
GUMARAU;1;1
GUMBOWSKI;1;1
GUMERATO;1;1
GUMERCINDA;1;1
GUMIERO;1;1
GUNDIM;1;1
GUNHA;1;1
GUNTENDORFER;1;1
GUNTHER;1;1
GURELUK;1;1
GURGIL;1;1
GURI;1;1
GURIAN;1;1
GURNIAK;1;1
GURSKAS;1;1
GURTLER;1;1
GURUTUBA;1;1
GUSANI;1;1
GUSELA;1;1
GUSHIKEM;1;1
GUSMAM;1;1
GUSMOM;1;1
GUSSELA;1;1
GUSSOLI;1;1
GUSTAFERRO;1;1
GUSTO;1;1
GUSUCUNA;1;1
GUT;1;1
GUTERMAN;1;1
GUTERRO;1;1
GUTH;1;1
GUTHAR;1;1
GUTHER;1;1
GUTIENES;1;1
GUTIERES;1;1
GUTJAHR;1;1
GUTTERVILL;1;1
GUTTIERREZ;1;1
GUTTLER;1;1
GUTTNER;1;1
GUZZI;1;1
GYZIK;1;1
