nome;frequencia;no_casos
FORMES;1;1
FORMIG;1;1
FORMIS;1;1
FORMOSA;1;1
FORMOSINA;1;1
FORNARETTI;1;1
FORNARO;1;1
FORNAZA;1;1
FORNAZERO;1;1
FORNAZIER;1;1
FORNEL;1;1
FORNELLS;1;1
FORNER;1;1
FORNICOLLA;1;1
FORONE;1;1
FORRESTER;1;1
FORT;1;1
FORTAREL;1;1
FORTINO;1;1
FORTNATO;1;1
FORTUOSO;1;1
FOSCARINI;1;1
FOSECA;1;1
FOSSA;1;1
FOSSALUZZA;1;1
FOSTINO;1;1
FOTUNATO;1;1
FOUREAUX;1;1
FOURONIA;1;1
FOVIN;1;1
FOYEN;1;1
FR;1;1
FRABRICIO;1;1
FRACA;1;1
FRACARO;1;1
FRADA;1;1
FRADIGUE;1;1
FRAGANELLI;1;1
FRAGNANI;1;1
FRAGOSA;1;1
FRAGOZO;1;1
FRAGUNDES;1;1
FRAIBER;1;1
FRAINER;1;1
FRAITG;1;1
FRAJANO;1;1
FRALEONE;1;1
FRALEONI;1;1
FRAMETTI;1;1
FRAN;1;1
FRANA;1;1
FRANCANELLI;1;1
FRANCATTI;1;1
FRANCE;1;1
FRANCECHINI;1;1
FRANCELICIO;1;1
FRANCELLY;1;1
FRANCEMIR;1;1
FRANCESCHI;1;1
FRANCESCHINI;1;1
FRANCESQUINI;1;1
FRANCEZ;1;1
FRANCH;1;1
FRANCHES;1;1
FRANCHETTO;1;1
FRANCHI;1;1
FRANCIANE;1;1
FRANCICO;1;1
FRANCIELBA;1;1
FRANCIELY;1;1
FRANCIENE;1;1
FRANCILDO;1;1
FRANCILEIDE;1;1
FRANCILENE;1;1
FRANCILINA;1;1
FRANCILIO;1;1
FRANCILIRDO;1;1
FRANCINCO;1;1
FRANCINETTE;1;1
FRANCINEUDO;1;1
FRANCINILDO;1;1
FRANCINISSE;1;1
FRANCIONE;1;1
FRANCIONELIO;1;1
FRANCIRLEIDE;1;1
FRANCISCANGELIS;1;1
FRANCISCANO;1;1
FRANCISCHELLI;1;1
FRANCISCHETT;1;1
FRANCISCHETTI;1;1
FRANCISCHINELLI;1;1
FRANCISCHINI;1;1
FRANCISCI;1;1
FRANCISCODE;1;1
FRANCISCODO;1;1
FRANCISCOP;1;1
FRANCISCOSILVA;1;1
FRANCISFCO;1;1
FRANCISLEI;1;1
FRANCISMAR;1;1
FRANCISOC;1;1
FRANCISQUETE;1;1
FRANCISSCA;1;1
FRANCIVALDO;1;1
FRANCKLIN;1;1
FRANCOLINO;1;1
FRANCOLOSO;1;1
FRANCONI;1;1
FRANCOSCO;1;1
FRANCSCODA;1;1
FRANCSICA;1;1
FRANDINI;1;1
FRANEIMA;1;1
FRANESI;1;1
FRANGELLI;1;1
FRANGIOSI;1;1
FRANGIOTI;1;1
FRANGNANI;1;1
FRANGOLETI;1;1
FRANHANI;1;1
FRANIO;1;1
FRANISCO;1;1
FRANKL;1;1
FRANKO;1;1
FRANQUE;1;1
FRANQUILINA;1;1
FRANQUILINO;1;1
FRANQULINA;1;1
FRANS;1;1
FRANSCISCO;1;1
FRANSISCO;1;1
FRANSOELMA;1;1
FRANZE;1;1
FRANZESE;1;1
FRANZIN;1;1
FRANZO;1;1
FRANZOI;1;1
FRANZOLINI;1;1
FRANZOLLI;1;1
FRANZON;1;1
FRANZONI;1;1
FRAQGA;1;1
FRASCARELI;1;1
FRASSETO;1;1
FRATES;1;1
FRATIA;1;1
FRATTI;1;1
FRATUCELI;1;1
FRATUS;1;1
FRAUCHES;1;1
FRAUSINO;1;1
FRAUZ;1;1
FRAUZINA;1;1
FRAUZINO;1;1
FRAY;1;1
FRAZÂ¦ODA;1;1
FRAZZA;1;1
FREAZA;1;1
FREDERIC;1;1
FREDERICH;1;1
FREDIANE;1;1
FREDLER;1;1
FREDOLINA;1;1
FREDOLINO;1;1
FREESZ;1;1
FREGONESI;1;1
FREIDNCH;1;1
FREIMES;1;1
FREIND;1;1
FREIRIA;1;1
FREITA;1;1
FREIVINHO;1;1
FREIXINHO;1;1
FREIXO;1;1
FRENHAM;1;1
FRERIE;1;1
FRERREIRA;1;1
FRESCA;1;1
FRESCHI;1;1
FRETLI;1;1
FREUA;1;1
FREUITAS;1;1
FREY;1;1
FREZARIN;1;1
FREZZATTI;1;1
FREZZURA;1;1
FRIACA;1;1
FRICKES;1;1
FRIDA;1;1
FRIDHOLDO;1;1
FRIDOLINO;1;1
FRIDOLTO;1;1
FRIEDEL;1;1
FRIEDERIKE;1;1
FRIEDRICH;1;1
FRIGOLAO;1;1
FRINA;1;1
FRIOSI;1;1
FRIT;1;1
FRITOS;1;1
FRITZKE;1;1
FRIZARIN;1;1
FRIZO;1;1
FRIZON;1;1
FRIZZANCO;1;1
FRIZZERA;1;1
FRNCISCO;1;1
FRODEL;1;1
FROMME;1;1
FRONJA;1;1
FRONTELHO;1;1
FRONTELLI;1;1
FRONTIM;1;1
FRONZA;1;1
FROSCHAVER;1;1
FROTINO;1;1
FROTTE;1;1
FROZ;1;1
FROZAA;1;1
FROZINA;1;1
FRUET;1;1
FRUNCHI;1;1
FTIMA;1;1
FU;1;1
FUAD;1;1
FUASTINO;1;1
FUCKMER;1;1
FUCKNER;1;1
FUCKS;1;1
FUGENCIA;1;1
FUIZA;1;1
FUJARRA;1;1
FUJIKAWA;1;1
FUJIYAMA;1;1
FUKAMACHI;1;1
FUKES;1;1
FUKUARA;1;1
FUKUDA;1;1
FUKUGAVA;1;1
FUKUMASU;1;1
FUKUMI;1;1
FULANETO;1;1
FUMAGALLI;1;1
FUMES;1;1
FUNK;1;1
FUOCO;1;1
FURICINO;1;1
FURIGO;1;1
FURINI;1;1
FURLON;1;1
FURNE;1;1
FURSINA;1;1
FURTA;1;1
FURTADOI;1;1
FURTANA;1;1
FURTUNA;1;1
FURTUNATOA;1;1
FUSCHINI;1;1
FUSCOLIM;1;1
FUSER;1;1
FUSETTO;1;1
FUSTAINO;1;1
FUSTINA;1;1
FUZARO;1;1
FUZZO;1;1
GABARA;1;1
GABARDO;1;1
GABAS;1;1
GABBI;1;1
GABBIA;1;1
GABE;1;1
GABI;1;1
GABIATTI;1;1
GABIEL;1;1
GABORIN;1;1
GABRI;1;1
GABRICH;1;1
GABRICIO;1;1
GABRIL;1;1
GADANHO;1;1
GADE;1;1
GADENS;1;1
GADIOLI;1;1
GADONI;1;1
GAETA;1;1
GAGO;1;1
GAI;1;1
GAIAO;1;1
GAIARDO;1;1
GAIDZINSKI;1;1
GAIEVSKI;1;1
GAIGHER;1;1
GAIOSKI;1;1
GAIOSO;1;1
GAIOTTO;1;1
GAIZ;1;1
GAJARDONI;1;1
GALAN;1;1
GALANTI;1;1
GALANTIN;1;1
GALAO;1;1
GALAOR;1;1
GALARCA;1;1
GALASSI;1;1
GALAVERNA;1;1
GALAVOTI;1;1
GALAZZO;1;1
GALBANI;1;1
GALBERTO;1;1
GALDANO;1;1
GALDEANO;1;1
GALDENCIO;1;1
GALDENIO;1;1
GALDINI;1;1
GALDINODOS;1;1
GALDIRA;1;1
GALDIS;1;1
GALE;1;1
GALEA;1;1
GALEANO;1;1
GALEAO;1;1
GALENDE;1;1
GALERANI;1;1
GALETTI;1;1
GALEZ;1;1
GALHA;1;1
GALHARDONI;1;1
GALHASSE;1;1
GALHERGO;1;1
GALIA;1;1
GALIAN;1;1
GALIARD;1;1
GALIATTO;1;1
GALICHIO;1;1
GALIRY;1;1
GALISA;1;1
GALIZA;1;1
GALLACHO;1;1
GALLADO;1;1
GALLARDI;1;1
GALLART;1;1
GALLERDO;1;1
GALLIANI;1;1
GALLIGANI;1;1
GALLINDO;1;1
GALLIZIO;1;1
GALLOTTI;1;1
GALNETE;1;1
GALNIELE;1;1
GALO;1;1
GALOINO;1;1
GALONETTI;1;1
GALONI;1;1
GALORO;1;1
GALORTE;1;1
GALTER;1;1
GALUCCI;1;1
GALUPPI;1;1
GALVAN;1;1
GALVINA;1;1
GAMBARINI;1;1
GAMBETA;1;1
GAMBI;1;1
GAMBINI;1;1
GAMBOA;1;1
GAMBOSKI;1;1
GAMEIRO;1;1
GAMERY;1;1
GAMINO;1;1
GAMO;1;1
GANCALEZ;1;1
GANCALVES;1;1
GANCLVES;1;1
GANDARELA;1;1
GANDI;1;1
GANDOLFI;1;1
GANDOLPHI;1;1
GANDOR;1;1
GANDRA;1;1
GANGA;1;1
GANIEL;1;1
GANS;1;1
GANTLO;1;1
GANZAROLI;1;1
GAONA;1;1
GARABED;1;1
GARACIS;1;1
GARAFALLO;1;1
GARANHUS;1;1
GARBI;1;1
GARBIM;1;1
GARBIN;1;1
GARBONI;1;1
GARBOSSI;1;1
GARBOZA;1;1
GARC;1;1
GARCAS;1;1
GARCEL;1;1
GARCEY;1;1
GARCIADO;1;1
GARDE;1;1
GARDEL;1;1
GARDELLI;1;1
GARDEZAN;1;1
GARDIANO;1;1
GARDIM;1;1
GARDIN;1;1
GARDINO;1;1
GARETTI;1;1
GAREY;1;1
GARGANTINI;1;1
GARGARELLA;1;1
GARGEL;1;1
GARI;1;1
GARIBES;1;1
GARICA;1;1
GARIEL;1;1
GARIERI;1;1
GARLINDO;1;1
GARLINZONI;1;1
GARMIEL;1;1
GARNNER;1;1
GAROTALO;1;1
GARPAS;1;1
GARROS;1;1
GARROTE;1;1
GARUTTI;1;1
GARUZI;1;1
GARUZZI;1;1
GASARO;1;1
GASIM;1;1
GASNIAR;1;1
GASPARE;1;1
GASPAREI;1;1
GASPARELO;1;1
GASPARETO;1;1
GASPARETTI;1;1
GASPARETTO;1;1
GASPARINE;1;1
GASPARINI;1;1
GASPERONI;1;1
GASTÂ¦O;1;1
GASTALDI;1;1
GASTALDO;1;1
GASTALDON;1;1
GASTARTELLO;1;1
GATINHO;1;1
GATTINI;1;1
GAUD;1;1
GAUDIANO;1;1
GAUDINO;1;1
GAUER;1;1
GAURAN;1;1
GAUTERIO;1;1
GAVASSI;1;1
GAVIAO;1;1
GAVILAN;1;1
GAVINESKI;1;1
GAVIOLLI;1;1
GAVRIEL;1;1
GAY;1;1
GAYOSO;1;1
GAZETA;1;1
GAZIERO;1;1
GAZIGLIA;1;1
GAZOLI;1;1
GAZZATO;1;1
GAZZETTI;1;1
GAZZI;1;1
GAZZIGE;1;1
GDON;1;1
GEANDRO;1;1
GEANETTE;1;1
GEBAILI;1;1
GEBER;1;1
GEBRAIL;1;1
GEBRAN;1;1
GECI;1;1
GECILDA;1;1
GECILIANE;1;1
GECINA;1;1
GECIONE;1;1
GEDALVA;1;1
GEDEAN;1;1
GEDOZ;1;1
GEERALDO;1;1
GEFFERT;1;1
GEFRES;1;1
GEGLIEL;1;1
GEIDE;1;1
GEIZ;1;1
GEIZIANE;1;1
GELAMO;1;1
GELANI;1;1
GELBEK;1;1
GELERINO;1;1
GELINA;1;1
GELLITON;1;1
GELSA;1;1
GELSOMINA;1;1
GELSOMINI;1;1
GELSON;1;1
GEMAGRE;1;1
GEMELAR;1;1
GEMENES;1;1
GEMERASCA;1;1
GEMOQUE;1;1
GENALDO;1;1
GENALVA;1;1
GENARDI;1;1
GENARI;1;1
GENCCI;1;1
GENECLEUDO;1;1
GENECY;1;1
GENEIRIS;1;1
GENERATTI;1;1
GENERICIA;1;1
GENERINA;1;1
GENEROZA;1;1
GENEROZO;1;1
GENES;1;1
GENESTRA;1;1
GENEZIA;1;1
GENEZIO;1;1
GENIALDO;1;1
GENICOLO;1;1
GENILENE;1;1
GENILTO;1;1
GENINA;1;1
GENIO;1;1
GENIRO;1;1
GENITA;1;1
GENIVALDA;1;1
GENIVAU;1;1
GENOESE;1;1
GENOLITA;1;1
GENOROSO;1;1
GENOVAY;1;1
GENOVES;1;1
GENOVEZ;1;1
GENRO;1;1
GENT;1;1
GENTILHO;1;1
GENTILLE;1;1
GENU;1;1
GENU+NO;1;1
GENUNCIO;1;1
GENUVEVO;1;1
GENVINA;1;1
GEOFRANCHI;1;1
GEOGIA;1;1
GEOIA;1;1
GEOMAR;1;1
GEONES;1;1
GEORGETTI;1;1
GEORGO;1;1
GEOROY;1;1
GEOVA;1;1
GEOVAN;1;1
GEOVANNI;1;1
GEQUELIN;1;1
GERACINDA;1;1
GERACINO;1;1
GERALDELLI;1;1
GERALDI;1;1
GERARDA;1;1
GERARDY;1;1
GERCY;1;1
GERELLI;1;1
GERENE;1;1
GERGNCIO;1;1
GERGNIMO;1;1
GERGORIO;1;1
GERHARDT;1;1
GERHARTD;1;1
GERI;1;1
GERIM;1;1
GERINA;1;1
GERINALDO;1;1
GERINO;1;1
GERIS;1;1
GERLACH;1;1
GERLANDIA;1;1
GERLY;1;1
GERMANN;1;1
GERMANODE;1;1
GERMANY;1;1
GERMES;1;1
GERMINI;1;1
GERMINIANO;1;1
GERMINIASI;1;1
GERNESTINO;1;1
GEROLINO;1;1
GEROLOMO;1;1
GERONIMA;1;1
GERONIO;1;1
GERONYMA;1;1
GEROZINA;1;1
GERRINO;1;1
GERSEN;1;1
GERSI;1;1
GERSIAN;1;1
GERSZURIK;1;1
GERTA;1;1
GERTRUD;1;1
GERTRUDA;1;1
GERUSO;1;1
GERUZA;1;1
GERVÂ¦SIO;1;1
GERVASINI;1;1
GERVÂµSIO;1;1
GERY;1;1
GESARIO;1;1
GESI;1;1
GESILDA;1;1
GESOITA;1;1
GESS;1;1
GESSER;1;1
GESSIE;1;1
GESSILDA;1;1
GESSNER;1;1
GESTA;1;1
GEUN;1;1
GEUS;1;1
GEVAN;1;1
GEVARD;1;1
GEVERGIR;1;1
GEVERINO;1;1
GEVIESKI;1;1
GEVINSKI;1;1
GEZ;1;1
GEZA;1;1
GEZANDA;1;1
GEZILDA;1;1
GEZZERANO;1;1
GFOMES;1;1
GFRIED;1;1
GHAYBA;1;1
GHERARDI;1;1
GHIDINI;1;1
GHILHERME;1;1
GHIRANDI;1;1
GHIRLANDA;1;1
GHIROTTO;1;1
GHISI;1;1
GHISLENI;1;1
GHIZONI;1;1
GHIZZO;1;1
GHOMES;1;1
GIABALDO;1;1
GIACCAGLINI;1;1
GIACOM;1;1
GIACOMETTI;1;1
GIACOMIN;1;1
GIACOMINO;1;1
GIACOMITE;1;1
GIACON;1;1
GIACOTTO;1;1
GIACULI;1;1
GIAFFONI;1;1
GIAGOPOULOU;1;1
GIALDELLI;1;1
GIANELLI;1;1
GIANESI;1;1
GIANEZZI;1;1
GIANI;1;1
GIANIAK;1;1
GIANNA;1;1
GIANNASI;1;1
GIANNOTTI;1;1
GIANY;1;1
GIAO;1;1
GIARETA;1;1
GIAROLLA;1;1
GIATRO;1;1
GIBAL;1;1
GIBERTONI;1;1
GIBIN;1;1
GIBSON;1;1
GICA;1;1
GIDAEL;1;1
GIDI;1;1
GIDIA;1;1
GIDRA;1;1
GIEHL;1;1
GIFFONI;1;1
GIFONI;1;1
GIGIOLI;1;1
GILASIO;1;1
GILBERTODA;1;1
GILCE;1;1
GILCEIA;1;1
GILCELIA;1;1
GILCILENE;1;1
GILDEZIA;1;1
GILDILBERTO;1;1
GILEADE;1;1
GILENO;1;1
GILES;1;1
GILL;1;1
GILLES;1;1
GILLI;1;1
GILLIANO;1;1
GILLOPES;1;1
GILMARIO;1;1
GILOCIO;1;1
GILSETE;1;1
GILVAM;1;1
GILVANDO;1;1
GILZA;1;1
GIMA;1;1
GIMMA;1;1
GINEVRA;1;1
GINGUERRA;1;1
GINIO;1;1
GINOTTO;1;1
GINTER;1;1
GINUINO;1;1
GIOCONDO;1;1
GIOIA;1;1
GIOLLO;1;1
GIOLO;1;1
GIORA;1;1
GIORDANA;1;1
GIORDANI;1;1
GIORDANNI;1;1
GIORDAO;1;1
GIOTTO;1;1
GIOVAN;1;1
GIOVANNA;1;1
GIOVANNE;1;1
GIRALDI;1;1
GIRALDO;1;1
GIRARD;1;1
GIRELLA;1;1
GIRIO;1;1
GIRLENE;1;1
GIRONS;1;1
GISALDO;1;1
GISELIA;1;1
GISELLE;1;1
GISELLI;1;1
GISIELLY;1;1
GISLAINE;1;1
GISLANE;1;1
GISSEL;1;1
GITAHY;1;1
GITAI;1;1
GITO;1;1
GIUBERTI;1;1
GIUBINA;1;1
GIUGLIOLI;1;1
GIUGNO;1;1
GIULI;1;1
GIULIA;1;1
GIULIANNA;1;1
GIULLYA;1;1
GIUPPONI;1;1
GIUSTU;1;1
GIVANILDA;1;1
GIZELDA;1;1
GIZEUDA;1;1
GL;1;1
GLADESTONE;1;1
GLADYS;1;1
GLAES;1;1
GLASENAP;1;1
GLASER;1;1
GLATER;1;1
GLAUBER;1;1
GLAUCE;1;1
GLAUCI;1;1
GLAUCO;1;1
GLAUCYE;1;1
GLAURA;1;1
GLAUTO;1;1
GLAVAO;1;1
GLAZA;1;1
GLEBSON;1;1
GLECI;1;1
GLEICILENE;1;1
GLEIDSIANA;1;1
GLEINIER;1;1
GLEISON;1;1
GLEISSE;1;1
GLEITSON;1;1
GLENILSON;1;1
GLEUSON;1;1
GLEY;1;1
GLEYCY;1;1
GLIANO;1;1
GLICERIA;1;1
GLICERIO;1;1
GLINGANI;1;1
GLIORIA;1;1
GLOBER;1;1
GLORIANO;1;1
GLORINA;1;1
GNAN;1;1
GNCALVES;1;1
GNSALVES;1;1
GOBA;1;1
GOBAT;1;1
GOBBI;1;1
GOBETTI;1;1
GOBO;1;1
GOBRO;1;1
GOBSON;1;1
GOCALVS;1;1
GOCH;1;1
GODE;1;1
GODEGUEZ;1;1
GODEVAR;1;1
GODIN;1;1
GODOFREDO;1;1
GOEDERT;1;1
GOELZER;1;1
GOETHENAUER;1;1
GOFERT;1;1
GOHEN;1;1
GOIES;1;1
GOIVADO;1;1
GOLARTE;1;1
GOLBERI;1;1
GOLD;1;1
GOLDEMAN;1;1
GOLDERT;1;1
GOLDINA;1;1
GOLDINO;1;1
GOLDSCHMIDT;1;1
GOLDSTEIN;1;1
GOLFIERI;1;1
GOLIAS;1;1
GOLKE;1;1
GOLLO;1;1
GOLLUB;1;1
GOLOB;1;1
GOLON;1;1
GOLTARO;1;1
GOLTZ;1;1
GOM;1;1
GOMBOEFF;1;1
GOMED;1;1
GOMELLA;1;1
GOMER;1;1
GOMESDA;1;1
GOMI;1;1
GOMINGAS;1;1
GOMMES;1;1
GOMRS;1;1
GOMS;1;1
GON;1;1
GON#ALO;1;1
GONAALVES;1;1
GONC;1;1
GONCA;1;1
GONCALINO;1;1
GONCALLES;1;1
GONCALV;1;1
GONCALVE;1;1
GONCALVERS;1;1
GONCALVESDOS;1;1
GONCALVINA;1;1
GONCALVVES;1;1
GONCASLVES;1;1
GONCELVES;1;1
GONDAR;1;1
GONDEIA;1;1
GONDER;1;1
GONELLA;1;1
GONGALVES;1;1
GONGOLA;1;1
GONLACVES;1;1
GONNZAGA;1;1
GONSALES;1;1
GONSCALVES;1;1
GONSIOROSKI;1;1
GONZALA;1;1
GONZALO;1;1
GOPFERT;1;1
GOPMES;1;1
GORBO;1;1
GORCEZ;1;1
GORDELIA;1;1
GORDIANO;1;1
GORDILHO;1;1
GORDINHO;1;1
GORDO;1;1
GORET;1;1
GORGULHO;1;1
GORISCH;1;1
GORIZIA;1;1
GORT;1;1
GOSENDE;1;1
GOSEVICIUS;1;1
GOSMÂ¦O;1;1
GOSMAN;1;1
GOSME;1;1
GOSMINDA;1;1
GOSOU;1;1
GOSS;1;1
GOTE;1;1
GOTHISCHALK;1;1
GOTI;1;1
GOTIM;1;1
GOTTARDO;1;1
GOTTBOB;1;1
GOTTERT;1;1
GOTTHARD;1;1
GOTTLIEB;1;1
GOTTSFRITZ;1;1
GOUBERT;1;1
GOUDARD;1;1
GOUDENCIO;1;1
GOUDENE;1;1
GOULARD;1;1
GOULO;1;1
GOURGUES;1;1
GOURSAND;1;1
GOUS;1;1
GOUTHIER;1;1
GOUTL;1;1
GOUTTIER;1;1
GOUV;1;1
GOUVEAS;1;1
GOUVEIRA;1;1
GOVEA;1;1
GOYA;1;1
GOYATA;1;1
GOZZER;1;1
GPOL;1;1
GRA#A;1;1
GRABINSKI;1;1
GRABLER;1;1
GRABRIEL;1;1
GRACE;1;1
GRACEL;1;1
GRACIANI;1;1
GRACIAS;1;1
GRACIEIS;1;1
GRACIEL;1;1
GRACIELA;1;1
GRACIENE;1;1
GRACIETA;1;1
GRACILMAR;1;1
GRACINDA;1;1
GRACINHA;1;1
GRACINO;1;1
GRACIOSA;1;1
GRACKIK;1;1
GRADALUPE;1;1
GRADELA;1;1
GRADELLA;1;1
GRAEL;1;1
GRAFF;1;1
GRAGA;1;1
GRAHL;1;1
GRAIEIRO;1;1
GRAITO;1;1
GRAMINHO;1;1
GRAMOSA;1;1
GRAMS;1;1
GRANA;1;1
GRANCE;1;1
GRANDAO;1;1
GRANDCHAMP;1;1
GRANDI;1;1
GRANDIN;1;1
GRANDINETTE;1;1
GRANELLA;1;1
GRANEMANN;1;1
GRANER;1;1
GRANHA;1;1
GRANHEN;1;1
GRANIERI;1;1
GRANJEIA;1;1
GRANUCCI;1;1
GRANUZZIO;1;1
GRANZE;1;1
GRANZIOL;1;1
GRASCAS;1;1
GRASIELA;1;1
GRASIELE;1;1
GRASSAS;1;1
GRASSE;1;1
GRASSMANN;1;1
GRATACOS;1;1
GRATIVOL;1;1
GRATULINO;1;1
GRAUNKE;1;1
GRAUPE;1;1
GRAUPNER;1;1
GRAVIETE;1;1
GRAY;1;1
GRAZIANI;1;1
GRAZIANO;1;1
GRAZIANT;1;1
GRAZIELLA;1;1
GRCIA;1;1
GRECCA;1;1
GREDIS;1;1
GREEN;1;1
GREGARIA;1;1
GREGIO;1;1
GREGOIRE;1;1
GREGORINA;1;1
GREGUE;1;1
GREIJAL;1;1
GREK;1;1
GREMORITTI;1;1
GRENDENE;1;1
GRENFELL;1;1
GRENHANIN;1;1
GRENIO;1;1
GRENITA;1;1
GRESCZECHEN;1;1
GRESSA;1;1
GRESSYAS;1;1
GRETA;1;1
GREVANZI;1;1
GREVIZISKI;1;1
GREY;1;1
GRIBEL;1;1
GRIBOSI;1;1
GRICIA;1;1
GRICORIO;1;1
GRIEBLER;1;1
GRIESBACH;1;1
GRIGA;1;1
GRIGARIO;1;1
GRIGNET;1;1
GRIGOLETO;1;1
GRIGOLO;1;1
GRIGOLON;1;1
GRIGORIA;1;1
GRIMA;1;1
GRIMALDO;1;1
GRINALDI;1;1
GRINAURA;1;1
GRINBERG;1;1
GRIPPA;1;1
GRISOSOTO;1;1
GRISOTO;1;1
GRITHEN;1;1
GRITTI;1;1
GRITZIBACH;1;1
GRIZANTE;1;1
GRIZOTTI;1;1
GROCHOVSKI;1;1
GROESCHEL;1;1
GROLLA;1;1
GRONDEK;1;1
GROTTI;1;1
GROTTO;1;1
GROZUBEL;1;1
GRULVIRA;1;1
GRUTH;1;1
GRUTILLA;1;1
GUACIRA;1;1
GUADAGNOLI;1;1
GUADAGNOMO;1;1
GUADAGNUCCI;1;1
GUADELUPE;1;1
GUAL;1;1
GUALANDE;1;1
GUALDA;1;1
GUALDI;1;1
GUALDINO;1;1
GUALTER;1;1
GUALTIERI;1;1
GUANABARA;1;1
GUANAES;1;1
GUANIERO;1;1
GUANOR;1;1
GUARABIRA;1;1
GUARACI;1;1
GUARANHA;1;1
GUARDIANA;1;1
GUARESMA;1;1
GUARIDO;1;1
GUARIENTO;1;1
GUARINI;1;1
GUARITA;1;1
GUARNIER;1;1
GUASTELLA;1;1
GUATIMOSIM;1;1
GUBERT;1;1
GUCKERT;1;1
GUDE;1;1
GUDOLINO;1;1
GUEDELHA;1;1
GUEDERT;1;1
GUEDIS;1;1
GUEDO;1;1
GUEIRIGA;1;1
GUEIRO;1;1
GUELI;1;1
GUELLA;1;1
GUELLER;1;1
GUEMEIRA;1;1
GUENEM;1;1
GUENTER;1;1
GUERA;1;1
GUERHARDT;1;1
GUERING;1;1
GUERRANNIC;1;1
GUERRERO;1;1
GUESO;1;1
GUESSER;1;1
GUETHER;1;1
GUGLIELMA;1;1
GUHL;1;1
GUIAO;1;1
GUICHO;1;1
GUIDAO;1;1
GUIDENELE;1;1
GUIDI;1;1
GUIDINI;1;1
GUIDON;1;1
GUIDOTE;1;1
GUILBERT;1;1
GUILERMINA;1;1
GUILHEIRO;1;1
GUILHEN;1;1
GUILHERMA;1;1
GUILHERMENA;1;1
GUILHERMO;1;1
GUILIA;1;1
GUILLERMO;1;1
GUIMARPES;1;1
GUIMNARAES;1;1
GUINATO;1;1
GUINDO;1;1
GUINESI;1;1
GUINGER;1;1
GUINOZA;1;1
GUINSANI;1;1
GUINTER;1;1
GUIOTTI;1;1
GUIRALDELLI;1;1
GUIRAO;1;1
GUIRARDELLI;1;1
GUIRRA;1;1
GUIRRO;1;1
GUISELINO;1;1
GUIZA;1;1
GUIZI;1;1
GUIZILINI;1;1
GUIZO;1;1
GULABERTO;1;1
GULART;1;1
GULES;1;1
GULGELMIN;1;1
GULINELI;1;1
GULINO;1;1
GULTOLVE;1;1
GUMARAES;1;1
GUMERCINA;1;1
GUMERCINO;1;1
GUMIEIRO;1;1
GUMIERO;1;1
GUNES;1;1
GUNTER;1;1
GURDES;1;1
GURELUK;1;1
GURES;1;1
GURIOLI;1;1
GURJÂ¦O;1;1
GURREIRO;1;1
GURUTUBA;1;1
GUSMAN;1;1
GUSON;1;1
GUSSO;1;1
GUSSOLI;1;1
GUSSON;1;1
GUSTA;1;1
GUSTAV;1;1
GUSTAVA;1;1
GUSTILINO;1;1
GUSTINO;1;1
GUTERMAN;1;1
GUTHER;1;1
GUTIERES;1;1
GUTIRRO;1;1
GUTTIERREZ;1;1
GUTTLER;1;1
GUTULINA;1;1
GUZATTO;1;1
GUZELLA;1;1
GUZMAN;1;1
GYANY;1;1
GYRIACO;1;1
GYSSELLE;1;1
HA;1;1
HAAKE;1;1
HAAS;1;1
HABERLY;1;1
HABINOVSKI;1;1
HABYAK;1;1
HACK;1;1
HAGGE;1;1
HAHN;1;1
HAIM;1;1
HAINES;1;1
HAINZTZ;1;1
HALEY;1;1
HALLAL;1;1
HALLEL;1;1
HALTZ;1;1
HALVEN;1;1
HAMAGUTI;1;1
HAMAMURA;1;1
HAMATI;1;1
HAMED;1;1
HAMERICO;1;1
HAMMER;1;1
HAMMES;1;1
HAMPE;1;1
HAMU;1;1
HANAE;1;1
HANAH;1;1
HANCHUKA;1;1
HANDERSON;1;1
HANIER;1;1
HANNA;1;1
HANNEMANN;1;1
HANNICKEL;1;1
HANRIOT;1;1
HANSAN;1;1
HANSMANN;1;1
HANUMAN;1;1
HAPLICIO;1;1
HAR;1;1
HARADA;1;1
HARDOIM;1;1
HARGREAVES;1;1
HARLEN;1;1
HARLEY;1;1
HARME;1;1
HARO;1;1
HAROUTIOUNIAN;1;1
HARTELTT;1;1
HARTT;1;1
HARUIDE;1;1
HARUNI;1;1
HASEGAWA;1;1
HASELEIN;1;1
HASENFRATZ;1;1
HASHIMOTO;1;1
HASHIOKA;1;1
HASKEL;1;1
HASS;1;1
HASTENREITER;1;1
HATAMURA;1;1
HATEM;1;1
HATORI;1;1
HATSCHBACH;1;1
HATSCHER;1;1
HATTORI;1;1
HATTOS;1;1
HAUBER;1;1
HAUBRICHT;1;1
HAUCK;1;1
HAUER;1;1
HAUERT;1;1
HAUH;1;1
HAUR;1;1
HAUSSMAN;1;1
HAVEROLTH;1;1
HAYDE;1;1
HAYDEE;1;1
HAYDEN;1;1
HAYGERT;1;1
HAYLA;1;1
HAYY;1;1
HAZELMAN;1;1
HEBRAIM;1;1
HECTOR;1;1
HECULANO;1;1
HEDAIB;1;1
HEDLIE;1;1
HEDOIN;1;1
HEDUARDO;1;1
HEDVARDA;1;1
HEEMUT;1;1
HEFETES;1;1
HEFTER;1;1
HEGINE;1;1
HEIDER;1;1
HEIDORN;1;1
HEIJI;1;1
HEILBORN;1;1
