nome;frequencia;no_casos
DESCONHECIDA;1;1
DESCOVI;1;1
DESELLO;1;1
DESIGLIO;1;1
DESOLER;1;1
DESORDI;1;1
DESOTTI;1;1
DESOUZA;1;1
DESPIRTO;1;1
DESQUIAVANI;1;1
DESSBESEL;1;1
DESSORDI;1;1
DESSUNTI;1;1
DESTEFANI;1;1
DESTEFANO;1;1
DESTER;1;1
DETIMERMANI;1;1
DETOGNI;1;1
DETPVCB!USJHPM;1;1
DETRANO;1;1
DETROS;1;1
DETTER;1;1
DETTMANN;1;1
DEU;1;1
DEUCHER;1;1
DEUDATO;1;1
DEUSDARA;1;1
DEUSTCH;1;1
DEUSTSCH;1;1
DEVASA;1;1
DEVASTO;1;1
DEVATZ;1;1
DEVBARROS;1;1
DEVELES;1;1
DEVENS;1;1
DEVES;1;1
DEVEZA;1;1
DEVIDE;1;1
DEVIDES;1;1
DEVISATE;1;1
DEVITE;1;1
DEVITO;1;1
DEVITTE;1;1
DEVOLATKA;1;1
DEVOTTI;1;1
DEWOLATKA;1;1
DEXHEIMER;1;1
DEXTRO;1;1
DEZANE;1;1
DEZANI;1;1
DEZEM;1;1
DEZEMBRO;1;1
DEZINCORT;1;1
DEZINCOURT;1;1
DEZIO;1;1
DEZOLT;1;1
DEZORDI;1;1
DEZORZI;1;1
DEZZOTTI;1;1
DGRES;1;1
DHEIN;1;1
DIA;1;1
DIACENCO;1;1
DIACOPULOS;1;1
DIACOV;1;1
DIACOW;1;1
DIAMANTINO;1;1
DIAMO;1;1
DIAN;1;1
DIANI;1;1
DIANINI;1;1
DIAO;1;1
DIARI;1;1
DIARK;1;1
DIAS++++++++++++;1;1
DIATEL;1;1
DIAVAO;1;1
DICATTI;1;1
DICETARO;1;1
DICH;1;1
DICK;1;1
DICKEMAN;1;1
DICKI;1;1
DICKSON;1;1
DICMANN;1;1
DIDEK;1;1
DIDIMO;1;1
DIDIO;1;1
DIDYK;1;1
DIEB;1;1
DIEBIS;1;1
DIECKOW;1;1
DIEDRICH;1;1
DIEFENBACH;1;1
DIEGO;1;1
DIEGOLI;1;1
DIEIS;1;1
DIEKE;1;1
DIELLE;1;1
DIENTEMANN;1;1
DIETER;1;1
DIETSCHI;1;1
DIEZ;1;1
DIGA;1;1
DIGUEZ;1;1
DIHL;1;1
DILASCIO;1;1
DILELLA;1;1
DILEMBURG;1;1
DILENA;1;1
DILHO;1;1
DILKIN;1;1
DILLEBURG;1;1
DILLEM;1;1
DILLEN;1;1
DILLY;1;1
DILON;1;1
DILSSEN;1;1
DIMAURO;1;1
DIMER;1;1
DIMICIANO;1;1
DIMICIO;1;1
DIMITRIOU;1;1
DIMOPOULOS;1;1
DIMOS;1;1
DIMOV;1;1
DIMOVEL;1;1
DIN;1;1
DINA;1;1
DINAMARCO;1;1
DINARD;1;1
DINARTE;1;1
DINATI;1;1
DINATO;1;1
DINAU;1;1
DINELLY;1;1
DINNEBIER;1;1
DINOIS;1;1
DIOCESE;1;1
DIODOLICH;1;1
DIOLINDA;1;1
DIOMAZIO;1;1
DIOMELLES;1;1
DIOMENA;1;1
DIOMKINAS;1;1
DION+ZIA;1;1
DION+ZIO;1;1
DIONEL;1;1
DIONI;1;1
DIONISIA;1;1
DIONOSIO;1;1
DIONYSIO;1;1
DIORGINES;1;1
DIOS;1;1
DIOTO;1;1
DIPP;1;1
DIPPONG;1;1
DIRCKSEN;1;1
DIREKSEN;1;1
DIRK;1;1
DIRKSEN;1;1
DIROLI;1;1
DIROLLI;1;1
DIRRE;1;1
DIRSCHNABEL;1;1
DISARO;1;1
DISBEZER;1;1
DISCALO;1;1
DISCINI;1;1
DISERO;1;1
DISNER;1;1
DISPARATI;1;1
DISPERATTI;1;1
DISSERO;1;1
DISTADIO;1;1
DITADI;1;1
DITKUM;1;1
DITOMAZO;1;1
DITRICH;1;1
DITTER;1;1
DITTZ;1;1
DIUK;1;1
DIUNIZIO;1;1
DIURI;1;1
DIVARDIN;1;1
DIVARDINI;1;1
DIVERNO;1;1
DIVITIIS;1;1
DIWAN;1;1
DIXON;1;1
DIZERO;1;1
DIZILIO;1;1
DIZIOLI;1;1
DJEBURIAM;1;1
DJENAL;1;1
DLAMINI;1;1
DLUGASZ;1;1
DLUGOSA;1;1
DLUGOSZ;1;1
DLUZ;1;1
DMITRUK;1;1
DNARAUJO;1;1
DNARTE;1;1
DNSANTNANNA;1;1
DOBAL;1;1
DOBER;1;1
DOBIS;1;1
DOBKE;1;1
DOBKOSKI;1;1
DOBLER;1;1
DOBORTOLI;1;1
DOBREV;1;1
DOBRIANSKI;1;1
DOBROVOLSQUI;1;1
DOBRY;1;1
DOBRYCHTOP;1;1
DOBZOWOLSKI;1;1
DOCADO;1;1
DOCANTO;1;1
DOCARMO;1;1
DOCCI;1;1
DOCCUSSE;1;1
DOCE;1;1
DOCHA;1;1
DOCIO;1;1
DOCKHORN;1;1
DODALT;1;1
DODE;1;1
DOE;1;1
DOEGE;1;1
DOETZBACHER;1;1
DOGE;1;1
DOIGO;1;1
DOIM;1;1
DOJA;1;1
DOLARIANO;1;1
DOLAVARI;1;1
DOLBERTH;1;1
DOLCI;1;1
DOLCIMASCULO;1;1
DOLEFFE;1;1
DOLESQUE;1;1
DOLFINO;1;1
DOLINSKA;1;1
DOLL;1;1
DOLLA;1;1
DOLNY;1;1
DOLORICIO;1;1
DOLORICO;1;1
DOLOWTS;1;1
DOLPUP;1;1
DOM;1;1
DOMARTINI;1;1
DOMBI;1;1
DOMELLI;1;1
DOMENCIANO;1;1
DOMENEGHETI;1;1
DOMENES;1;1
DOMENICE;1;1
DOMENICH;1;1
DOMIANI;1;1
DOMINADOR;1;1
DOMINATTI;1;1
DOMINGUE;1;1
DOMINGUETTI;1;1
DOMINGUINHO;1;1
DOMINI;1;1
DOMINIAK;1;1
DOMINICCI;1;1
DOMINICIANO;1;1
DOMINICIS;1;1
DOMINICO;1;1
DOMINIQUELI;1;1
DOMINIQUINI;1;1
DOMINISKI;1;1
DOMINO;1;1
DOMPIERE;1;1
DOMSCHKE;1;1
DONABEDIAN;1;1
DONADELLI;1;1
DONADER;1;1
DONADON;1;1
DONADONI;1;1
DONATA;1;1
DONATANGELO;1;1
DONCA;1;1
DONDONI;1;1
DONEGA;1;1
DONEGATTI;1;1
DONES;1;1
DONESI;1;1
DONETTI;1;1
DONFRANCESCO;1;1
DONGHI;1;1
DONGOKENSKI;1;1
DONI;1;1
DONISIO;1;1
DONIZETH;1;1
DONIZETTI;1;1
DONKE;1;1
DONNAL;1;1
DONOFRIO;1;1
DONSEL;1;1
DONZA;1;1
DONZELI;1;1
DOPPER;1;1
DORA;1;1
DORANTE;1;1
DORATIOTTO;1;1
DORBERTO;1;1
DORENSBACH;1;1
DORETO;1;1
DORFEY;1;1
DORFMAN;1;1
DORGER;1;1
DORIGON;1;1
DORIGONI;1;1
DORIGORE;1;1
DORIGUEL;1;1
DORIGUELO;1;1
DORIGUETTO;1;1
DORINI;1;1
DORIO;1;1
DORIZOTTO;1;1
DORNEL;1;1
DORNELIS;1;1
DORNER;1;1
DOROCINSKI;1;1
DOROS;1;1
DOROTEU;1;1
DOROW;1;1
DORR;1;1
DORRES;1;1
DORSA;1;1
DORSCHEID;1;1
DORTI;1;1
DORVALINO;1;1
DORVINA;1;1
DORY;1;1
DOSQUEIRO;1;1
DOSREIS;1;1
DOSS;1;1
DOSUALDO;1;1
DOTOLE;1;1
DOTORE;1;1
DOTRIN;1;1
DOTTO;1;1
DOU;1;1
DOUAHY;1;1
DOURADOS;1;1
DOURENCO;1;1
DOURO;1;1
DOVAL;1;1
DOVALIBE;1;1
DOVE;1;1
DOVIRGENS;1;1
DOWFEMBACK;1;1
DOZOL;1;1
DRABESKI;1;1
DRABOWSKI;1;1
DRABUNTAS;1;1
DRACTU;1;1
DRACXLER;1;1
DRAEGER;1;1
DRAGAO;1;1
DRAGO;1;1
DRAGONE;1;1
DRAGUE;1;1
DRAGUI;1;1
DRAIA;1;1
DRAPELA;1;1
DRASE;1;1
DRAT;1;1
DRAUGELIS;1;1
DRAVANETTI;1;1
DREA;1;1
DREBES;1;1
DREFHAL;1;1
DREHER;1;1
DREHMER;1;1
DREI;1;1
DREISSIG;1;1
DRENS;1;1
DREQUECELER;1;1
DRESCHER;1;1
DRESSANO;1;1
DRESSAUS;1;1
DREVECK;1;1
DREVINIAK;1;1
DREWS;1;1
DREY;1;1
DREYFUSS;1;1
DRFTDCDR;1;1
DRIMEYER;1;1
DRINGOT;1;1
DRMOND;1;1
DROBINHESKI;1;1
DROBNESKI;1;1
DROCELINO;1;1
DROLLE;1;1
DRONNEAU;1;1
DROSDOSKI;1;1
DROSNY;1;1
DROUET;1;1
DROYK;1;1
DROZDA;1;1
DROZDECK;1;1
DROZDOWKI;1;1
DROZINSRI;1;1
DRUCIAK;1;1
DRUDE;1;1
DRUDI;1;1
DRUM;1;1
DRUSZCZ;1;1
DRUZIAN;1;1
DRZEWIECKI;1;1
DU;1;1
DUA;1;1
DUAILIBE;1;1
DUALIB;1;1
DUART;1;1
DUARTQ;1;1
DUBAL;1;1
DUBENY;1;1
DUBIELLA;1;1
DUBKE;1;1
DUBOL;1;1
DUCARMO;1;1
DUCATTI;1;1
DUCCA;1;1
DUCCESCHI;1;1
DUCHOVNY;1;1
DUCI;1;1
DUCIONI;1;1
DUCKES;1;1
DUCOFF;1;1
DUCZMAL;1;1
DUDENAS;1;1
DUDYCZ;1;1
DUENAS;1;1
DUFRAYER;1;1
DUGA;1;1
DUGONI;1;1
DUHAM;1;1
DUHART;1;1
DUHO;1;1
DUIM;1;1
DUIZ;1;1
DULINSKI;1;1
DULINSKY;1;1
DULLIUS;1;1
DUMBRA;1;1
DUMITROF;1;1
DUMMER;1;1
DUNDER;1;1
DUNGUE;1;1
DUNKE;1;1
DUNKEL;1;1
DUNKER;1;1
DUNKL;1;1
DUNZINGER;1;1
DUPAS;1;1
DUR;1;1
DURA;1;1
DURAM;1;1
DURANTI;1;1
DURANTTI;1;1
DURASZESKI;1;1
DURAZO;1;1
DURAZZO;1;1
DURCI;1;1
DURCIO;1;1
DURELLI;1;1
DURKS;1;1
DUROVEC;1;1
DURR;1;1
DURRA;1;1
DURTEIA;1;1
DURVALES;1;1
DUSSAM;1;1
DUSSE;1;1
DUTRAS;1;1
DUVANEL;1;1
DUVEL;1;1
DUVILIERS;1;1
DUVIRGE;1;1
DUZAQUI;1;1
DUZI;1;1
DVORAKOVA;1;1
DWORAK;1;1
DWYER;1;1
DYBAS;1;1
DYMA;1;1
DZAMBIC;1;1
DZIALOSCHINSKY;1;1
DZIECYNEI;1;1
DZIOMBRA;1;1
DZIURKOWSKI;1;1
DZWICLESKI;1;1
EAGLEBURGER;1;1
EAUFER;1;1
EBANI;1;1
EBENDINGER;1;1
EBER;1;1
EBERLE;1;1
EBERLI;1;1
EBNER;1;1
EBOLE;1;1
EBONE;1;1
ECBERT;1;1
ECCARD;1;1
ECHART;1;1
ECHER;1;1
ECHERT;1;1
ECHEVERRIA;1;1
ECKART;1;1
ECKEL;1;1
ECKERT;1;1
ECKS;1;1
EDA;1;1
EDELING;1;1
EDELWEISS;1;1
EDILBERTO;1;1
EDITE;1;1
EDIVALDO;1;1
EDMANN;1;1
EDRAGORRY;1;1
EDUCARNACAO;1;1
EFIZIO;1;1
EFSTATHION;1;1
EGALON;1;1
EGAS;1;1
EGETO;1;1
EGGER;1;1
EGHLER;1;1
EGIA;1;1
EGIDEO;1;1
EGILIO;1;1
EGITO;1;1
EGLA;1;1
EGLE;1;1
EGLECIA;1;1
EGOROFF;1;1
EGOSHI;1;1
EGSTER;1;1
EGUTI;1;1
EGUZQUIZA;1;1
EHARDT;1;1
EHK_N;1;1
EHLERT;1;1
EHRENBRINK;1;1
EI;1;1
EICHENBERGER;1;1
EICHENBERGUE;1;1
EICHENDORF;1;1
EICHINGER;1;1
EICHOLZ;1;1
EICHRON;1;1
EICHSTADT;1;1
EIDT;1;1
EIFERT;1;1
EILERT;1;1
EINSFELD;1;1
EIRALE;1;1
EIROF;1;1
EISCH;1;1
EISENLOHR;1;1
EISMAN;1;1
EISMANN;1;1
EITERER;1;1
EKERT;1;1
ELAI;1;1
ELAIS;1;1
ELBA;1;1
ELBACHA;1;1
ELBERT;1;1
ELENA;1;1
ELENILDA;1;1
ELER;1;1
ELERI;1;1
ELEUTERIA;1;1
ELEUTHERIO;1;1
ELEUTHERION;1;1
ELEUTORIO;1;1
ELGER;1;1
ELI;1;1
ELIANAIS;1;1
ELIEL;1;1
ELIEZER;1;1
ELIIN;1;1
ELIODO;1;1
ELIODORO;1;1
ELISA;1;1
ELISABETH;1;1
ELISABETTA;1;1
ELISARIO;1;1
ELISEI;1;1
ELIZARIO;1;1
ELIZEI;1;1
ELIZIARIO;1;1
ELIZIO;1;1
ELIZO;1;1
ELLENG;1;1
ELLERY;1;1
ELLWANGER;1;1
ELMALEK;1;1
ELMAN;1;1
ELMI;1;1
ELORDE;1;1
ELORIAGA;1;1
ELORRIAGO;1;1
ELREI;1;1
ELVAS;1;1
ELVINO;1;1
ELZINGA;1;1
EMATEGUI;1;1
EMEDIATO;1;1
EMEIRY;1;1
EMENEGILDO;1;1
EMENES;1;1
EMERENCIO;1;1
EMERICH;1;1
EMERICI;1;1
EMERIM;1;1
EMIDIA;1;1
EMIGDIA;1;1
EMILIÂ¦O;1;1
EMIRANDETTI;1;1
EMLO;1;1
EMMEL;1;1
EMMENDORFER;1;1
EMMERICH;1;1
EMORAIS;1;1
EMPKE;1;1
EMRICH;1;1
EMYGDIO;1;1
ENCARNAC;1;1
ENCONTRI;1;1
ENDER;1;1
ENDRE;1;1
ENDRES;1;1
ENDRESS;1;1
ENDSFELDZ;1;1
ENEDITO;1;1
ENESTO;1;1
ENGA;1;1
ENGANI;1;1
ENGELAGE;1;1
ENGELEN;1;1
ENGELMAN;1;1
ENGELMANN;1;1
ENGER;1;1
ENGEROFF;1;1
ENGERS;1;1
ENGEU;1;1
ENGHOLM;1;1
ENGLER;1;1
ENGRACIO;1;1
ENGROFF;1;1
ENGUEL;1;1
ENHAN;1;1
ENNES;1;1
ENOCA;1;1
ENOKIDA;1;1
ENOMOTO;1;1
ENOMURA;1;1
ENRICCI;1;1
ENRICH;1;1
ENRIQUEZ;1;1
ENSINA;1;1
ENTREPORTES;1;1
ENTRINGER;1;1
EPHIPANI;1;1
EPIFÂ¦NIO;1;1
EPIFANEO;1;1
EPINO;1;1
EPIPHANIO;1;1
EPISCOPO;1;1
EPITACIO;1;1
EPPINGER;1;1
EPPRECHT;1;1
EQUIDORNE;1;1
ERASMO;1;1
ERBE;1;1
ERBERT;1;1
ERBES;1;1
ERBISTI;1;1
ERBS;1;1
ERCIL;1;1
ERCIO;1;1
ERCKMANN;1;1
ERCOLE;1;1
ERCOLIN;1;1
ERCOLINI;1;1
ERCULINO;1;1
ERDMAMM;1;1
ERGANG;1;1
ERI;1;1
ERICKSEN;1;1
ERIG;1;1
ERLICH;1;1
ERMANO;1;1
ERMENEGILDO;1;1
ERMES;1;1
ERMINI;1;1
ERMINIA;1;1
ERMINIO;1;1
ERNANI;1;1
ERNEDO;1;1
ERNESTOARAUJO;1;1
ERPINOSKI;1;1
ERRA;1;1
ERRADO;1;1
ERRATH;1;1
ERTHAL;1;1
ERTHER;1;1
ERVATTI;1;1
ERVEN;1;1
ERVITE;1;1
ERZINGER;1;1
ESAU;1;1
ESBERCI;1;1
ESBRILLI;1;1
ESBROGEO;1;1
ESCACIO;1;1
ESCAIM;1;1
ESCALANTE;1;1
ESCALLA;1;1
ESCANDELARI;1;1
ESCANDIEL;1;1
ESCANDOLA;1;1
ESCANEZ;1;1
ESCANHO;1;1
ESCAQUETE;1;1
ESCARABER;1;1
ESCARAMELO;1;1
ESCARCEL;1;1
ESCARCELLI;1;1
ESCARTON;1;1
ESCARVIN;1;1
ESCH;1;1
ESCHETINI;1;1
ESCHIAVI;1;1
ESCHIONATO;1;1
ESCOBOSA;1;1
ESCOCARD;1;1
ESCODELES;1;1
ESCOLANTE;1;1
ESCOLARI;1;1
ESCOLARO;1;1
ESCORCIO;1;1
ESCORISA;1;1
ESCORIZZA;1;1
ESCOURA;1;1
ESCOVAL;1;1
ESCOVEDO;1;1
ESCOZA;1;1
ESCRAMIN;1;1
ESCRAMOZINI;1;1
ESCREMIN;1;1
ESCRIMIN;1;1
ESCRITORI;1;1
ESCROTE;1;1
ESCROVE;1;1
ESEQUIEL;1;1
ESGANZELA;1;1
ESGUERRE;1;1
ESGUILLA;1;1
ESIDORIO;1;1
ESKELSEN;1;1
ESKENOZI;1;1
ESLEBAO;1;1
ESMAEIRO;1;1
ESMAEL;1;1
ESMEIRO;1;1
ESMERALDO;1;1
ESMERIO;1;1
ESNER;1;1
ESPADA;1;1
ESPALENZA;1;1
ESPANHOL;1;1
ESPARSA;1;1
ESPELHO;1;1
ESPERANDINO;1;1
ESPERANDIO;1;1
ESPERATTI;1;1
ESPERIDIAO;1;1
ESPERLING;1;1
ESPIACI;1;1
ESPIGA;1;1
ESPINA;1;1
ESPINAL;1;1
ESPINAR;1;1
ESPINCA;1;1
ESPINDA;1;1
ESPINGUES;1;1
ESPINHOSA;1;1
ESPINOZZI;1;1
ESPIRIDIAO;1;1
ESPOZETTI;1;1
ESPOZITO;1;1
ESPRICIGO;1;1
ESPRIGO;1;1
ESPURIO;1;1
ESQUEDA;1;1
ESQUENAZI;1;1
ESQUETINO;1;1
ESQUIRRA;1;1
ESQUITINO;1;1
ESRAFIM;1;1
ESRON;1;1
ESSES;1;1
ESTACHI;1;1
ESTAGNO;1;1
ESTANGA;1;1
ESTANSK;1;1
ESTANTI;1;1
ESTAQUEO;1;1
ESTAREPRAVO;1;1
ESTAVEL;1;1
ESTEFAM;1;1
ESTEFAN;1;1
ESTEFANI;1;1
ESTEFANIAK;1;1
ESTEFANIO;1;1
ESTEFANOSKI;1;1
ESTEIREIRO;1;1
ESTELARI;1;1
ESTENICO;1;1
ESTEPHANELLI;1;1
ESTEPHANI;1;1
ESTERCIO;1;1
ESTERY;1;1
ESTESQUE;1;1
ESTEVEZ;1;1
ESTEVINHO;1;1
ESTEVOM;1;1
ESTHAL;1;1
ESTIGARIBIA;1;1
ESTIGARRIBIA;1;1
ESTIGARRILHA;1;1
ESTILA;1;1
ESTINA;1;1
ESTOKERO;1;1
ESTOPA;1;1
ESTOPASOLI;1;1
ESTOQUE;1;1
ESTORK;1;1
ESTRADIOTE;1;1
ESTRADO;1;1
ESTRANEQUI;1;1
ESTRAZZERI;1;1
ESTROVISBY;1;1
ESTRUQUE;1;1
ESTRUQUEL;1;1
ESTULANO;1;1
ETCHEVERRY;1;1
ETELVINO;1;1
ETINELLI;1;1
ETRURI;1;1
ETTO;1;1
EUANGELISTA;1;1
EUCL;1;1
EUCLYDES;1;1
EUDES;1;1
EUDOCIAK;1;1
EUFLAUSINO;1;1
EUFLAZIANO;1;1
EUFLOZINO;1;1
EUFRAGIO;1;1
EUFRANASINA;1;1
EUFROSINO;1;1
EULALIA;1;1
EULALIO;1;1
EULINO;1;1
EUPHRASIO;1;1
EURECH;1;1
EURI;1;1
EUSEBIO;1;1
EUZEBIA;1;1
EUZEBRIO;1;1
EV;1;1
EVAGELISTA;1;1
EVALTE;1;1
EVANGELHISTA;1;1
EVANGELIO;1;1
EVENCIO;1;1
EVORA;1;1
EWERLING;1;1
EWERS;1;1
EXPINDOLA;1;1
EZELISNICK;1;1
EZEQUIAL;1;1
EZIDIO;1;1
EZIDORO;1;1
EZQUIEL;1;1
F!BMFODBS;1;1
F!HPFT;1;1
F!PMJWFJSB;1;1
F!RVFJSP[;1;1
FÂ¦VERE;1;1
FABBAG;1;1
FABBIO;1;1
FABBRIS;1;1
FABEL;1;1
FABELLO;1;1
FABELO;1;1
FABEM;1;1
FABENI;1;1
FABI;1;1
FABIAO;1;1
FABOCCI;1;1
FABONATO;1;1
FABOSSI;1;1
FABRES;1;1
FABRETE;1;1
FABRETI;1;1
FABRETO;1;1
FABRINI;1;1
FABRINO;1;1
FABRITI;1;1
FABRIZ;1;1
FACA;1;1
FACADIO;1;1
FACANALI;1;1
FACCA;1;1
FACCHINETTE;1;1
FACCHOLLI;1;1
FACCI;1;1
FACCIN;1;1
FACCINI;1;1
FACCIO;1;1
FACCIOLLA;1;1
FACCIONI;1;1
FACELI;1;1
FACHESATO;1;1
FACHIERI;1;1
FACHINELLI;1;1
FACIN;1;1
FACONE;1;1
FACURE;1;1
FADA;1;1
FADER;1;1
FADIGATTI;1;1
FADINI;1;1
FADOL;1;1
FADU;1;1
FAEDO;1;1
FAELI;1;1
FAELLIS;1;1
FAETZ;1;1
FAFIAES;1;1
FAGANELLI;1;1
FAGANELLO;1;1
FAGIANI;1;1
FAGOS;1;1
FAGOSO;1;1
FAGOZZI;1;1
FAGUNDE;1;1
FAGUNGES;1;1
FAHL;1;1
FAHNDRICH;1;1
FAIBER;1;1
FAIL;1;1
FAILDE;1;1
FAIM;1;1
FAIOLI;1;1
FAIRICH;1;1
FAISCA;1;1
FAISIROLLI;1;1
FAITANINI;1;1
FAIXES;1;1
FAJOLI;1;1
FAKATE;1;1
FAKRI;1;1
FAKURY;1;1
FALA;1;1
FALABELLO;1;1
FALACHE;1;1
FALACHO;1;1
FALANGHE;1;1
FALANQUE;1;1
FALASCO;1;1
FALBO;1;1
FALCADE;1;1
FALCCO;1;1
FALCETI;1;1
FALCETTI;1;1
FALCHETTI;1;1
FALCI;1;1
FALCOMIER;1;1
FALDAO;1;1
FALECIDO;1;1
FALHEIRO;1;1
FALHEIROS;1;1
FALHO;1;1
FALI;1;1
FALICO;1;1
FALIX;1;1
FALKENBACH;1;1
FALKIEVICZ;1;1
FALLEIRO;1;1
FALLEIROS;1;1
FALMA;1;1
FALON;1;1
FALOPPA;1;1
FALOSSI;1;1
FALQUEIRO;1;1
FALRENE;1;1
FALSIA;1;1
FALUHELYI;1;1
FAM;1;1
FANCK;1;1
FANELLI;1;1
FANGANITO;1;1
FANGARO;1;1
FANHA;1;1
FANINI;1;1
FANTANELLI;1;1
FANTAROLI;1;1
FANTATO;1;1
FANTINATO;1;1
FANTINELLY;1;1
FANTIR;1;1
FANTOCHE;1;1
FANTON;1;1
FANUCCHI;1;1
FANZ;1;1
FAORO;1;1
FAOTTO;1;1
FAPPI;1;1
FAQUERE;1;1
FAQUIM;1;1
FAQUIN;1;1
FAQUINETI;1;1
FAQUINETTI;1;1
FARA;1;1
FARAF;1;1
FARAGO;1;1
FARAMILHO;1;1
FARAO;1;1
FARBO;1;1
FARDIN;1;1
FARE;1;1
FAREA;1;1
FAREZIN;1;1
FARGAN;1;1
FARGANI;1;1
FARGNOLI;1;1
FARHAT;1;1
FARIAN;1;1
FARIASD;1;1
FARIDES;1;1
FARINAS;1;1
FARINAZZO;1;1
FARINCHON;1;1
FARINELLI;1;1
FARINON;1;1
FARJANI;1;1
FARLED;1;1
FARMAGIO;1;1
FARMIGARI;1;1
FARNEDA;1;1
FARNZIM;1;1
FARON;1;1
FARQUI;1;1
FARRAGONI;1;1
FARRAPO;1;1
FARRGIA;1;1
FARRO;1;1
FARUM;1;1
FASAN;1;1
FASANELLA;1;1
FASBINDER;1;1
FASCINA;1;1
FASCIOTTI;1;1
FASOLO;1;1
FASSA;1;1
FASSAGO;1;1
FASSARELLA;1;1
FASSINA;1;1
FASSINI;1;1
FASSIO;1;1
FAST;1;1
FATEL;1;1
FATORE;1;1
FATORETTO;1;1
FATORI;1;1
FATTORE;1;1
FAUAZE;1;1
FAUCON;1;1
FAULIM;1;1
FAULIN;1;1
FAUQUED;1;1
FAUSINO;1;1
FAUSTINGA;1;1
FAUSTRONI;1;1
FAUTH;1;1
FAUZA;1;1
FAVALHI;1;1
FAVALI;1;1
FAVANI;1;1
FAVARATO;1;1
FAVARINI;1;1
FAVARINO;1;1
FAVASSA;1;1
FAVERA;1;1
FAVETTI;1;1
FAVIEIRO;1;1
FAVIERE;1;1
FAVIERI;1;1
FAVORD;1;1
FAVORETTI;1;1
FAVOTO;1;1
FAVRE;1;1
FAVRETO;1;1
FAXAS;1;1
FAXINA;1;1
FAY;1;1
FAYAL;1;1
FAYAN;1;1
FAYAO;1;1
FAYC;1;1
FAYH;1;1
FAYYAD;1;1
FAZENARO;1;1
FAZINI;1;1
FAZION;1;1
FAZOLATO;1;1
FAZOLO;1;1
FAZZA;1;1
FAZZANI;1;1
FAZZI;1;1
FEBA;1;1
FEBO;1;1
FEBRAS;1;1
FEBRE;1;1
FEBRI;1;1
FEBRONE;1;1
FECHADO;1;1
FECHI;1;1
FECHIO;1;1
FECK;1;1
FEDEL;1;1
FEDERER;1;1
FEDERICI;1;1
FEDERISCA;1;1
FEDERSOLA;1;1
FEDRICO;1;1
FEDRIGHI;1;1
FEDRIZZI;1;1
FEGUER;1;1
FEHN;1;1
FEHRINGER;1;1
FEIBER;1;1
FEIGUEIREDO;1;1
FEIJA;1;1
FEIJOS;1;1
FEIL;1;1
FEIRANTE;1;1
FEIRREIRA;1;1
FEITEIRA;1;1
FEITH;1;1
FEKETE;1;1
FELACO;1;1
FELCA;1;1
FELCZAK;1;1
FELD;1;1
FELDBERG;1;1
FELDER;1;1
FELDKIRCHER;1;1
FELDMAN;1;1
FELDON;1;1
FELELTE;1;1
FELEMA;1;1
FELENA;1;1
FELES;1;1
FELET;1;1
FELETE;1;1
FELETTI;1;1
FELGUEIRAS;1;1
FELICANO;1;1
FELICES;1;1
FELICI;1;1
FELICIANA;1;1
FELICIANI;1;1
FELICISSIMO;1;1
FELIMBERT;1;1
FELIMBERTI;1;1
FELIN;1;1
FELINDO;1;1
FELIPAKE;1;1
FELIPES;1;1
FELIPINO;1;1
FELIPPINI;1;1
FELIPPO;1;1
FELIPUS;1;1
FELIPWE;1;1
FELISBINA;1;1
FELISMINDO;1;1
FELISMUNDO;1;1
FELITOSA;1;1
FELIU;1;1
FELIZARDA;1;1
FELIZARI;1;1
FELIZATO;1;1
FELL;1;1
FELLENBERG;1;1
FELLER;1;1
FELLINGER;1;1
FELLIPPE;1;1
FELLIPPO;1;1
FELONE;1;1
FELPO;1;1
FELSKE;1;1
FELSKEY;1;1
FELTON;1;1
FELTRAN;1;1
FELTRE;1;1
FELTRINI;1;1
FELZENSZWALB;1;1
FEMERRICHE;1;1
FEMIRNO;1;1
FENANDES;1;1
FENAZ;1;1
FENDI;1;1
FENECIO;1;1
FENERO;1;1
FENGA;1;1
FENICIO;1;1
FENILI;1;1
FENNER;1;1
FENOGLIO;1;1
FENTZKE;1;1
FENYO;1;1
FENZI;1;1
FEO;1;1
FEOLA;1;1
FERACCINI;1;1
FERACINI;1;1
FERAIORNI;1;1
FERANDES;1;1
FERARI;1;1
FERAUCHE;1;1
FERAZIOLI;1;1
FERAZO;1;1
FERBANI;1;1
FERCUNDES;1;1
FERENS;1;1
FEREREIRA;1;1
FERFOGLIA;1;1
FERGS;1;1
FERGUTZ;1;1
FERIANCIC;1;1
FERINO;1;1
FERIOLLI;1;1
FERIOTTI;1;1
FERLANTE;1;1
FERLAUTO;1;1
FERMANDES;1;1
FERMANN;1;1
FERMINA;1;1
FERMO;1;1
FERMON;1;1
FERNA;1;1
FERNANADES;1;1
FERNANDE;1;1
FERNANDESZ;1;1
FERNANDFES;1;1
FERNANDI;1;1
FERNANDIS;1;1
FERNANE;1;1
FERNANNDES;1;1
FERNDANDES;1;1
FERNEDA;1;1
FERNI;1;1
FERNOCCHIO;1;1
FERNOCHI;1;1
FERRACIN;1;1
FERRACINA;1;1
FERRACINE;1;1
FERRAGUTI;1;1
FERRALHI;1;1
FERRAND;1;1
FERRANDO;1;1
FERRARES;1;1
FERRARESSO;1;1
FERRARETTO;1;1
FERRAREZE;1;1
